ExecutionDate,ForecastDate,Horizon,RMSE_Row
1990-04-01,1992-06-01,26,3.190691291187338
1990-04-01,1992-07-01,27,3.5515748919498202
1990-04-01,1992-08-01,28,3.5082166301447217
1990-04-01,1992-09-01,29,3.9542924289139125
1990-04-01,1992-10-01,30,3.646122998220138
1990-04-01,1992-11-01,31,3.3401914237017576
1990-04-01,1992-12-01,32,3.5170474031110643
1990-04-01,1993-01-01,33,3.630672683970074
1990-04-01,1993-02-01,34,3.5593444190772057
1990-04-01,1993-03-01,35,3.5878588274615
1990-04-01,1993-04-01,36,3.532165977155748
1990-04-01,1993-05-01,37,3.336739993738947
1990-04-01,1993-06-01,38,3.3595013982619757
1990-04-01,1993-07-01,39,3.3127563335096477
1990-04-01,1993-08-01,40,3.303873048395199
1990-04-01,1993-09-01,41,3.3787226971488793
1990-04-01,1993-10-01,42,3.2230444944575245
1990-04-01,1993-11-01,43,3.0884680997578977
1990-04-01,1993-12-01,44,3.216596660805333
1990-04-01,1994-01-01,45,3.2207414438312183
1990-04-01,1994-02-01,46,2.7998025652160217
1990-04-01,1994-03-01,47,2.6334037305927276
1990-04-01,1994-04-01,48,2.1602168686082877
1990-04-01,1994-05-01,49,1.7999974294967842
1990-04-01,1994-06-01,50,1.8123430244873937
1990-04-01,1994-07-01,51,1.6777970890288296
1990-04-01,1994-08-01,52,1.399769397340349
1990-04-01,1994-09-01,53,1.171924994623736
1990-04-01,1994-10-01,54,0.8385600144502714
1990-04-01,1994-11-01,55,0.2347799866164717
1990-04-01,1994-12-01,56,0.13104934253522948
1990-02-01,1990-03-01,1,0.0793838802940261
1990-02-01,1990-04-01,2,0.17553803373176624
1990-02-01,1990-05-01,3,0.15677941661528472
1990-02-01,1990-06-01,4,0.14158043249189056
1990-02-01,1990-07-01,5,0.06397810436780205
1990-02-01,1990-08-01,6,0.06706138711179666
1990-02-01,1990-09-01,7,0.2795660518096197
1990-02-01,1990-10-01,8,0.2705075390083955
1990-02-01,1990-11-01,9,0.2918662047867544
1990-02-01,1990-12-01,10,0.8784299724430529
1990-02-01,1991-01-01,11,1.109716751639784
1990-02-01,1991-02-01,12,1.188216678363795
1990-02-01,1991-03-01,13,1.4842402773964425
1990-02-01,1991-04-01,14,1.6428260193064022
1990-02-01,1991-05-01,15,1.5024753457776212
1990-02-01,1991-06-01,16,1.4575972371344825
1990-02-01,1991-07-01,17,1.466041501234665
1990-02-01,1991-08-01,18,1.5979664779792122
1990-02-01,1991-09-01,19,1.773788472607655
1990-02-01,1991-10-01,20,1.999440790004221
1990-02-01,1991-11-01,21,2.422657143538399
1990-02-01,1991-12-01,22,2.9318571552598907
