execution_date,date,residual
1989-12-01,1968-04-01,1.0118434508589076
1989-12-01,1968-03-01,-0.027509991467720818
1989-12-01,1968-02-01,0.2620631122680539
1989-12-01,1968-01-01,-0.6282437867935498
1989-12-01,1967-12-01,0.7751444100330183
1989-12-01,1969-12-01,0.7414173987850554
1989-12-01,1967-11-01,-0.3577218513215119
1989-12-01,1970-01-01,0.24728672494850112
1989-12-01,1970-03-01,-0.17619988318744806
1989-12-01,1963-04-01,0.048216574539543755
1989-12-01,1972-01-01,0.5231802584971675
1989-12-01,1971-12-01,-0.10824598334787518
1989-12-01,1971-11-01,-0.19974040808646706
1989-12-01,1971-10-01,-1.8689703591430562
1989-12-01,1971-09-01,0.3922744391334574
1989-12-01,1971-08-01,-1.3077631747238363
1989-12-01,1971-07-01,0.01197791174820928
1989-12-01,1971-06-01,2.287658564883654
1989-12-01,1971-05-01,-0.64400024844505
1989-12-01,1971-04-01,3.207832722152887
1989-12-01,1971-03-01,-0.25808330443743976
1989-12-01,1971-02-01,-2.099072931328061
1989-12-01,1971-01-01,-0.8944069364079164
1989-12-01,1970-12-01,-0.17491184120702208
1989-12-01,1970-11-01,-2.688303783065131
1989-12-01,1970-10-01,-1.3547477905705543
1989-12-01,1970-09-01,-0.15354626229779078
1989-12-01,1970-08-01,-0.9524966760482969
1989-12-01,1970-07-01,-0.14890655242161444
1989-12-01,1970-06-01,1.4290193593479086
1989-12-01,1970-05-01,-0.5190123632363375
1989-12-01,1970-04-01,0.8491706302039765
1989-12-01,1970-02-01,-0.3448424985337839
1989-12-01,1967-10-01,0.3821730192523911
1989-12-01,1969-10-01,-0.5728025445028493
1989-12-01,1967-08-01,0.9116270489578251
1989-12-01,1965-04-01,-0.05684397680539252
1989-12-01,1965-03-01,-0.09972159582555802
1989-12-01,1965-02-01,-0.04755978875457921
1989-12-01,1965-01-01,-0.34890232411744115
1989-12-01,1964-12-01,-0.5608470986906527
1989-12-01,1964-11-01,0.11396702494501099
1989-12-01,1964-10-01,0.054015100846105446
1989-12-01,1964-09-01,0.07981192938120923
1989-12-01,1964-08-01,0.07643901169852475
1989-12-01,1964-07-01,-0.4895072235554646
1989-12-01,1964-06-01,-0.2802429975448994
1989-12-01,1964-05-01,-0.21669897954687023
1989-12-01,1964-04-01,-0.11547346431121652
1989-12-01,1964-03-01,0.48722168400813215
1989-12-01,1964-02-01,0.1630175952785926
1989-12-01,1964-01-01,-0.32835903996413374
1989-12-01,1963-12-01,0.3102345175159923
1989-12-01,1963-11-01,0.21065858974689164
1989-12-01,1963-10-01,-0.1691404144457479
1989-12-01,1963-09-01,-0.23255667947883985
1989-12-01,1963-08-01,-0.16781744140619786
1989-12-01,1967-09-01,0.5942043428544959
1989-12-01,1963-06-01,-0.28302774286992327
1989-12-01,1965-05-01,-0.17171005486213725
1989-12-01,1965-06-01,-0.18389785755944701
1989-12-01,1963-07-01,0.22374820191881356
1989-12-01,1965-08-01,0.08237002625662054
1989-12-01,1965-07-01,0.09859525638274658
1989-12-01,1967-05-01,0.7268824678335315
1989-12-01,1967-04-01,0.6790146371006043
1989-12-01,1967-03-01,-1.0766897094421537
1989-12-01,1967-02-01,0.08075314276950163
1989-12-01,1967-01-01,-0.5753297733854412
1989-12-01,1966-12-01,-0.24434804033884294
1989-12-01,1966-11-01,0.20986715423876579
1989-12-01,1966-10-01,0.00402241939507153
1989-12-01,1966-09-01,-0.6572573069534826
1989-12-01,1966-08-01,2.000380820781954
1989-12-01,1967-06-01,1.2098964697706736
1989-12-01,1966-06-01,0.4074224746787791
1989-12-01,1966-05-01,0.9811498981002278
1989-12-01,1966-04-01,-0.1230194550029109
1989-12-01,1966-03-01,0.5899703210757112
1989-12-01,1966-02-01,-0.38819046636253907
1989-12-01,1966-01-01,-0.18383343734045465
1989-12-01,1965-12-01,1.726151272808008
1989-12-01,1965-11-01,0.1364628481485921
1989-12-01,1965-10-01,-0.11525881614751898
1989-12-01,1967-07-01,0.009741800730229233
1989-12-01,1965-09-01,0.3153384154295379
1989-12-01,1966-07-01,0.44145144540562464
1990-01-01,1978-01-01,0.014843544479200332
1990-01-01,1978-02-01,0.22689015031296722
1990-01-01,1978-03-01,0.3344780039351569
1990-01-01,1978-08-01,-1.0996113428641747
1990-01-01,1978-05-01,0.17907421037700422
1990-01-01,1978-06-01,0.9634958096052277
1990-01-01,1978-07-01,1.1636425554737704
1990-01-01,1977-12-01,-0.3551741992626052
1990-01-01,1978-04-01,1.423844244375395
1990-01-01,1977-11-01,-0.09862249176431859
1990-01-01,1977-06-01,-0.623682804733031
1990-01-01,1977-09-01,-0.1814754217583876
1990-01-01,1977-08-01,0.11795113620455189
1990-01-01,1977-07-01,0.06974550390370712
1990-01-01,1977-05-01,-0.6953111034270989
1990-01-01,1977-04-01,-0.42733804436373285
1990-01-01,1977-03-01,-0.5233620341560493
1990-01-01,1977-02-01,-0.7381380818320624
1990-01-01,1977-01-01,0.8714860509128736
1990-01-01,1976-12-01,-0.45461215603423755
1990-01-01,1978-09-01,-0.3552036635493909
1990-01-01,1977-10-01,0.6991470970357229
1990-01-01,1978-10-01,1.9289646330647128
1990-01-01,1979-10-01,2.081426478922995
1990-01-01,1978-12-01,1.4128901688076656
1990-01-01,1976-11-01,-1.5323563560890483
1990-01-01,1980-11-01,0.5457447840115046
1990-01-01,1980-10-01,0.9404300384917952
1990-01-01,1980-09-01,-0.30259277956643293
1990-01-01,1980-08-01,2.8561740412515544
1990-01-01,1980-07-01,-0.5809066621529242
1990-01-01,1980-06-01,-1.8237356793852024
1990-01-01,1980-05-01,-1.5724578229179524
1990-01-01,1980-04-01,-4.921866794671049
1990-01-01,1980-03-01,0.5430512987116893
1990-01-01,1980-02-01,6.973706000844909
1990-01-01,1980-01-01,0.14350384988142684
1990-01-01,1979-12-01,-2.265702175565105
1990-01-01,1979-11-01,-2.1686645293625375
1990-01-01,1979-09-01,-0.06438872406272322
1990-01-01,1979-08-01,0.41955829770245545
1990-01-01,1979-07-01,0.052279453496494765
1990-01-01,1979-06-01,-0.9080233481824159
1990-01-01,1979-05-01,-1.207836794484004
1990-01-01,1979-04-01,-0.015628735100414293
1990-01-01,1979-03-01,-0.4578760984779544
1990-01-01,1979-02-01,0.5251952478870616
1990-01-01,1979-01-01,-1.2104808512069
1990-01-01,1978-11-01,-0.012505834637436042
1990-01-01,1976-10-01,-1.4145281159176197
1990-01-01,1972-06-01,1.4206999594765348
1990-01-01,1976-08-01,-0.9813124656611107
1990-01-01,1974-03-01,1.5569476425494402
1990-01-01,1974-02-01,-0.6367213916069716
1990-01-01,1974-01-01,-1.4741468090038798
1990-01-01,1973-12-01,-1.3970735171453117
1990-01-01,1973-11-01,-0.29326799594234143
1990-01-01,1973-10-01,-1.2281590010402739
1990-01-01,1973-09-01,0.48868615300592194
1990-01-01,1973-08-01,-3.258396185066267
1990-01-01,1973-07-01,2.3365819664989687
1990-01-01,1973-06-01,0.06461287012319789
1990-01-01,1973-05-01,-1.6828502751946948
1990-01-01,1973-04-01,-0.13005412933508076
1990-01-01,1973-03-01,0.4134813254535241
1990-01-01,1973-02-01,1.1355614657464583
1990-01-01,1973-01-01,0.11024409271045266
1990-01-01,1972-12-01,0.17972322011583586
1990-01-01,1972-11-01,-0.366082776192314
1990-01-01,1972-10-01,-0.3009166531857299
1990-01-01,1972-09-01,0.28885441957899816
1990-01-01,1972-08-01,-0.5553895420920212
1990-01-01,1972-07-01,0.2938425447896449
1990-01-01,1980-12-01,-4.7856361749160605
1990-01-01,1972-05-01,-0.5090403527248566
1990-01-01,1974-04-01,0.6996699141940379
1990-01-01,1974-05-01,1.3226791146940555
1990-01-01,1974-06-01,3.405540710375661
1990-01-01,1974-07-01,0.5052438702835449
1990-01-01,1976-07-01,-1.0701503756957622
1990-01-01,1976-06-01,-0.6568512479946633
1990-01-01,1976-05-01,1.1051011038384093
1990-01-01,1976-04-01,-0.033033438273472715
1990-01-01,1976-03-01,-0.17160629322338572
1990-01-01,1976-02-01,1.139925623354479
1990-01-01,1976-01-01,-0.8733440561075334
1990-01-01,1975-12-01,-0.7953641127548234
1990-01-01,1975-11-01,0.7365742952348397
1990-01-01,1975-10-01,-2.2410663645637827
1990-01-01,1975-09-01,0.760303713256401
1990-01-01,1976-09-01,-0.9077370325333193
1990-01-01,1975-08-01,0.5361791811277756
1990-01-01,1975-06-01,0.8565095834135847
1990-01-01,1975-05-01,-2.556934064539041
1990-01-01,1975-04-01,2.8635886664854255
1990-01-01,1975-03-01,-0.521583720126837
1990-01-01,1975-02-01,-1.7469013526988864
1990-01-01,1975-01-01,-0.6170822869319851
1990-01-01,1974-12-01,0.05775780181416723
1990-01-01,1974-11-01,-1.5460515734984062
1990-01-01,1974-10-01,-4.298051114756099
1990-01-01,1974-09-01,3.083719957106356
1990-01-01,1974-08-01,-1.4223385947970995
1990-01-01,1975-07-01,0.8972832670889033
1990-01-01,1981-01-01,-1.5200140920320302
1990-01-01,1985-05-01,-0.8168695392964804
1990-01-01,1981-03-01,-0.06504428082038816
1990-01-01,1987-09-01,0.6403681415382693
1990-01-01,1987-08-01,0.19335264727462265
1990-01-01,1987-07-01,-0.938212773619131
1990-01-01,1987-06-01,-0.44827815585924213
1990-01-01,1987-05-01,0.5771981728671465
1990-01-01,1987-04-01,1.9898510233557243
1990-01-01,1987-03-01,-0.6833857465031494
1990-01-01,1987-02-01,-0.10990347462878514
1990-01-01,1987-01-01,-0.40988959814200376
1990-01-01,1986-12-01,-0.601852254882553
1990-01-01,1986-11-01,-0.8736635749156597
1990-01-01,1986-10-01,-0.7391091866048692
1990-01-01,1986-09-01,0.2740928813112373
1990-01-01,1986-08-01,-1.3287363740194322
1990-01-01,1986-07-01,-1.0479282699122445
1990-01-01,1986-06-01,-0.051831081594166745
1990-01-01,1986-05-01,-0.12142924055824872
1990-01-01,1986-04-01,-0.16637860567218535
1990-01-01,1986-03-01,-0.3795622961284765
1990-01-01,1986-02-01,0.5524611847577828
1990-01-01,1986-01-01,-0.598454796531632
1990-01-01,1985-12-01,-0.9189154506739075
1990-01-01,1985-11-01,-0.6694678828949926
1990-01-01,1987-10-01,-0.05620496055565183
1990-01-01,1985-10-01,-0.9237367301897612
1990-01-01,1987-11-01,0.4392678583383758
1990-01-01,1988-01-01,-1.1605247950399498
1990-01-01,1989-11-01,-0.4402419013529921
1990-01-01,1972-04-01,-1.1932086818951082
1990-01-01,1989-10-01,-1.5879955886148145
1990-01-01,1989-09-01,0.16937458797762495
1990-01-01,1989-08-01,2.2762754480264085
1990-01-01,1989-07-01,-2.0716566254559794
1990-01-01,1989-06-01,-1.077263581092293
1990-01-01,1989-05-01,-1.0898624397617138
1990-01-01,1989-04-01,-0.06690811742278768
1990-01-01,1989-03-01,0.9149582559640903
1990-01-01,1989-02-01,0.32802109031889737
1990-01-01,1989-01-01,-0.3487568879146554
1990-01-01,1988-12-01,0.9775649285677173
1990-01-01,1988-11-01,0.5157453560422534
1990-01-01,1988-10-01,-0.6858106673943565
1990-01-01,1988-09-01,-0.27528855190351986
1990-01-01,1988-08-01,0.3520350256328386
1990-01-01,1988-07-01,0.048050854901264706
1990-01-01,1988-06-01,-0.30878611548861656
1990-01-01,1988-05-01,0.17799677684994997
1990-01-01,1988-04-01,-0.033044045827900825
1990-01-01,1988-03-01,-0.35095674760326695
1990-01-01,1988-02-01,-0.31495773757571643
1990-01-01,1987-12-01,-0.12799183607526543
1990-01-01,1981-02-01,2.644589693766849
1990-01-01,1985-09-01,-0.45693318186992393
1990-01-01,1985-07-01,-0.7615015435004007
1990-01-01,1983-02-01,0.013802203294535631
1990-01-01,1983-01-01,-1.4069663330182969
1990-01-01,1982-12-01,-0.5258762093642284
1990-01-01,1982-11-01,-1.4472466135117024
1990-01-01,1982-10-01,-3.876181363851315
1990-01-01,1982-09-01,2.906933439576072
1990-01-01,1982-08-01,1.4167014229082122
1990-01-01,1982-07-01,2.0104619215915234
1990-01-01,1982-06-01,1.0517099257584515
1990-01-01,1982-05-01,1.4376805136466255
1990-01-01,1982-04-01,0.25408826636261184
1990-01-01,1982-03-01,-1.9239508039838045
1990-01-01,1982-02-01,2.166027510749837
1990-01-01,1982-01-01,-2.289446937272377
1990-01-01,1981-12-01,3.6879032961832676
1990-01-01,1981-11-01,-0.7622580364524012
1990-01-01,1981-10-01,-2.681006345553339
1990-01-01,1981-09-01,3.3081811871043136
1990-01-01,1981-08-01,2.1193457488642933
1990-01-01,1981-07-01,3.6823509575424698
1990-01-01,1981-06-01,2.1966799590002344
1990-01-01,1981-05-01,-1.1599520377791097
1990-01-01,1981-04-01,0.5038711421498312
1990-01-01,1983-03-01,-0.3891746754021008
1990-01-01,1985-08-01,0.2179839814064678
1990-01-01,1983-04-01,-0.6927562949503931
1990-01-01,1983-06-01,0.03662101942788798
1990-01-01,1985-06-01,-0.8986880537260313
1990-01-01,1985-04-01,-1.2363443113223294
1990-01-01,1985-03-01,0.230094605157112
1990-01-01,1985-02-01,0.02595744070897482
1990-01-01,1985-01-01,-0.1795022051391174
1990-01-01,1984-12-01,-1.066287410900969
1990-01-01,1984-11-01,-0.9236889824482339
1990-01-01,1984-10-01,0.07323617907317637
1990-01-01,1984-09-01,0.019962413086706654
1990-01-01,1984-08-01,0.12843520997974034
1990-01-01,1984-07-01,-1.2593264722034005
1990-01-01,1984-06-01,1.973082751127527
1990-01-01,1984-05-01,3.099665245308546
1990-01-01,1984-04-01,0.9062492402701865
1990-01-01,1984-03-01,0.25390685998557955
1990-01-01,1984-02-01,-0.07962631173054152
1990-01-01,1984-01-01,-0.9739305004399108
1990-01-01,1983-12-01,-0.07887794261706227
1990-01-01,1983-11-01,-0.5219759142455871
1990-01-01,1983-10-01,0.07651368317289753
1990-01-01,1983-09-01,-0.43874642766327
1990-01-01,1983-08-01,0.18005231769498198
1990-01-01,1983-07-01,0.8305092462679174
1990-01-01,1983-05-01,0.10886770968435887
1990-01-01,1972-03-01,2.6970852461495234
1990-01-01,1963-05-01,-0.1751103117211026
1990-01-01,1972-01-01,0.522670436065898
1990-01-01,1960-08-01,-0.719515269150972
1990-01-01,1960-07-01,-0.09560237551771467
1990-01-01,1960-06-01,0.020403702799491885
1990-01-01,1960-05-01,1.2324896915282615
1990-01-01,1960-04-01,0.5075398578612307
1990-01-01,1960-03-01,0.05652971459729006
1990-01-01,1960-02-01,0.622291755821772
1990-01-01,1960-01-01,0.22487562144352236
1990-01-01,1959-12-01,0.9674984003787417
1990-01-01,1959-11-01,0.6437728620298739
1990-01-01,1960-09-01,-0.12284882878882264
1990-01-01,1959-10-01,0.10326350887848079
1990-01-01,1959-08-01,0.41195756828730135
1990-01-01,1959-07-01,1.5731301366206463
1990-01-01,1959-06-01,0.8858172261693071
1990-01-01,1959-05-01,1.4934190980366013
1990-01-01,1959-04-01,0.1754151248189526
1990-01-01,1959-03-01,0.4680022883961956
1990-01-01,1959-02-01,1.1662267139821834
1990-01-01,1959-01-01,0.42745144778735655
1990-01-01,1958-12-01,0.31541472402053305
1990-01-01,1958-11-01,-0.1786734011773632
1990-01-01,1959-09-01,0.8733224903353198
1990-01-01,1960-10-01,0.5937548802656288
1990-01-01,1960-11-01,0.20106467928540006
1990-01-01,1960-12-01,-0.3627249172079132
1990-01-01,1962-11-01,-0.5302130245020473
1990-01-01,1962-10-01,-0.34448680009304844
1990-01-01,1962-09-01,-0.5513379518357095
1990-01-01,1962-08-01,-0.9113887957637348
1990-01-01,1962-07-01,0.24798728375773174
1990-01-01,1962-06-01,-0.025512126961779125
1990-01-01,1962-05-01,-0.7377207354418627
1990-01-01,1962-04-01,0.22958279079359306
1990-01-01,1962-03-01,-0.8307762022517828
1990-01-01,1962-02-01,-0.7788835794448113
1990-01-01,1962-01-01,0.21129153227826958
1990-01-01,1961-12-01,0.04378248919389083
1990-01-01,1961-11-01,-0.2736196810440633
1990-01-01,1961-10-01,0.025969767302398195
1990-01-01,1961-09-01,0.6163110322158363
1990-01-01,1961-08-01,0.34979653202551697
1990-01-01,1961-07-01,-0.007757987167275049
1990-01-01,1961-06-01,1.2837998874219516
1990-01-01,1961-05-01,-0.2114343389418844
1990-01-01,1961-04-01,0.0015234043690752763
1990-01-01,1961-03-01,-0.25781679683742115
1990-01-01,1961-02-01,0.2024975113071612
1990-01-01,1961-01-01,-0.1426594359707284
1990-01-01,1958-10-01,0.3617655420869694
1990-01-01,1958-09-01,0.29780662186623086
1990-01-01,1958-08-01,0.8901890027097126
1990-01-01,1958-07-01,0.6000674417788545
1990-01-01,1956-03-01,0.8181880572722087
1990-01-01,1956-02-01,-0.23313453418222227
1990-01-01,1956-01-01,-0.1575608369149261
1990-01-01,1955-12-01,0.04892130796652505
1990-01-01,1955-11-01,0.394392623590139
1990-01-01,1955-10-01,-0.41358494025653536
1990-01-01,1955-09-01,-0.47367355756446594
1990-01-01,1955-08-01,0.48180993269956246
1990-01-01,1955-07-01,-0.15074655333144152
1990-01-01,1955-06-01,0.16194671104418534
1990-01-01,1955-05-01,0.4931608346516876
1990-01-01,1955-04-01,-0.4008569822966048
1990-01-01,1955-03-01,0.07382909162796743
1990-01-01,1955-02-01,0.49635029360426786
1990-01-01,1955-01-01,0.06046836585567639
1990-01-01,1954-12-01,-0.7214977387891053
1990-01-01,1954-11-01,-0.3931775508582839
1990-01-01,1954-10-01,0.01856190220374021
1990-01-01,1954-09-01,-0.3225840999488043
1990-01-01,1954-08-01,-1.1587722378982477
1990-01-01,1954-07-01,-0.7105430972607167
1990-01-01,1954-06-01,-0.4824499253034693
1990-01-01,1989-12-01,-0.0710053214914871
1990-01-01,1956-04-01,0.2828033365912299
1990-01-01,1962-12-01,-0.3215489228120746
1990-01-01,1956-05-01,0.09066708966692028
1990-01-01,1956-07-01,0.6584323795115191
1990-01-01,1958-06-01,-0.696643725171304
1990-01-01,1958-05-01,-0.5531592664591007
1990-01-01,1958-04-01,-1.2465592402219452
1990-01-01,1958-03-01,-0.3883430944594901
1990-01-01,1958-02-01,0.14445937798078473
1990-01-01,1958-01-01,-0.591032612520662
1990-01-01,1957-12-01,-0.8581111633421552
1990-01-01,1957-11-01,-0.735112576416399
1990-01-01,1957-10-01,-0.03218424326562186
1990-01-01,1957-09-01,0.18232109217360049
1990-01-01,1957-08-01,0.3245789376488091
1990-01-01,1957-07-01,0.9543144664271725
1990-01-01,1957-06-01,-0.09528875804427117
1990-01-01,1957-05-01,0.050667472907053535
1990-01-01,1957-04-01,0.24747057609393508
1990-01-01,1957-03-01,0.15510465429158482
1990-01-01,1957-02-01,0.24899903110811206
1990-01-01,1957-01-01,-0.8408101213719684
1990-01-01,1956-12-01,0.5193465208008277
1990-01-01,1956-11-01,0.4166424699513118
1990-01-01,1956-10-01,-0.2527109457278367
1990-01-01,1956-09-01,0.40213714984292337
1990-01-01,1956-08-01,0.6728204705970502
1990-01-01,1956-06-01,-0.23706901183682116
1990-01-01,1963-01-01,-0.41926793978161436
1990-01-01,1963-02-01,-0.5366954748667271
1990-01-01,1963-03-01,-0.2570349936742289
1990-01-01,1969-09-01,1.865414886128916
1990-01-01,1969-08-01,0.668433355212084
1990-01-01,1969-07-01,-0.5411354447444006
1990-01-01,1969-06-01,3.087489462010297
1990-01-01,1969-05-01,0.5834829360192313
1990-01-01,1969-04-01,0.707057005777486
1990-01-01,1969-03-01,-0.7836489629095771
1990-01-01,1969-02-01,0.729459487520504
1990-01-01,1969-01-01,-0.4639031333084187
1990-01-01,1968-12-01,0.8916035070120061
1990-01-01,1968-11-01,-0.38390919574708926
1990-01-01,1968-10-01,-0.5384140637891552
1990-01-01,1968-09-01,-0.11658124781920098
1990-01-01,1968-08-01,-0.7093491519157553
1990-01-01,1968-07-01,-0.6279163738947371
1990-01-01,1968-06-01,0.889506571644636
1990-01-01,1968-05-01,-0.6843807175696683
1990-01-01,1968-04-01,1.0096224679666086
1990-01-01,1968-03-01,-0.02963411625443202
1990-01-01,1968-02-01,0.25946294971628237
1990-01-01,1968-01-01,-0.630235351742642
1990-01-01,1967-12-01,0.7726908123576905
1990-01-01,1967-11-01,-0.3596085414670631
1990-01-01,1969-10-01,-0.5713573454983072
1990-01-01,1967-10-01,0.38063990660188507
1990-01-01,1969-11-01,-0.019598991214627937
1990-01-01,1970-01-01,0.24676393971454402
1990-01-01,1971-12-01,-0.10928175283215533
1990-01-01,1971-11-01,-0.20125572125992017
1990-01-01,1971-10-01,-1.8693507089946675
1990-01-01,1971-09-01,0.39145017609378807
1990-01-01,1971-08-01,-1.3072756862365327
1990-01-01,1971-07-01,0.012601267360583979
1990-01-01,1971-06-01,2.2871144822120164
1990-01-01,1971-05-01,-0.6438668496999274
1990-01-01,1971-04-01,3.205322767943251
1990-01-01,1971-03-01,-0.2615544540819217
1990-01-01,1971-02-01,-2.1023397462253977
1990-01-01,1971-01-01,-0.8974360422559364
1990-01-01,1970-12-01,-0.17833970888637696
1990-01-01,1970-11-01,-2.6905733898655217
1990-01-01,1970-10-01,-1.3562814780969024
1990-01-01,1970-09-01,-0.15506510116142835
1990-01-01,1970-08-01,-0.9530427215017778
1990-01-01,1970-07-01,-0.14870894828581616
1990-01-01,1970-06-01,1.428185844018269
1990-01-01,1970-05-01,-0.5193200670249274
1990-01-01,1970-04-01,0.8482093400126669
1990-01-01,1970-03-01,-0.17713065452936005
1990-01-01,1970-02-01,-0.34526113828421945
1990-01-01,1969-12-01,0.740874530853914
1990-01-01,1972-02-01,-0.42032111413470274
1990-01-01,1967-09-01,0.5926616721494153
1990-01-01,1967-07-01,0.008600443126947521
1990-01-01,1965-03-01,-0.09892140088092956
1990-01-01,1965-02-01,-0.04656402229893811
1990-01-01,1965-01-01,-0.34794959056337704
1990-01-01,1964-12-01,-0.5601922423831566
1990-01-01,1964-11-01,0.1152699668325265
1990-01-01,1964-10-01,0.05549048845728305
1990-01-01,1964-09-01,0.08133006003028531
1990-01-01,1964-08-01,0.0778834212323857
1990-01-01,1964-07-01,-0.4880129407669551
1990-01-01,1964-06-01,-0.2788737387362639
1990-01-01,1964-05-01,-0.21528196490174412
1990-01-01,1964-04-01,-0.11381427103407282
1990-01-01,1964-03-01,0.48852396505796924
1990-01-01,1964-02-01,0.16406917750093858
1990-01-01,1964-01-01,-0.32688591277759815
1990-01-01,1963-12-01,0.3121825189492904
1990-01-01,1963-11-01,0.2120419474486586
1990-01-01,1963-10-01,-0.16788998105838826
1990-01-01,1963-09-01,-0.23171599878907437
1990-01-01,1963-08-01,-0.16711841325063498
1990-01-01,1963-07-01,0.2242680454301954
1990-01-01,1963-06-01,-0.2821583891947632
1990-01-01,1963-04-01,0.048993452021349304
1990-01-01,1965-04-01,-0.05616075160475886
1990-01-01,1967-08-01,0.9102080037218265
1990-01-01,1965-05-01,-0.17125085385195044
1990-01-01,1965-07-01,0.09845429221235108
1990-01-01,1967-06-01,1.2085120696365759
1990-01-01,1967-05-01,0.7254232886076941
1990-01-01,1967-04-01,0.677071534958818
1990-01-01,1967-03-01,-1.0780907208691546
1990-01-01,1967-02-01,0.07934160659569622
1990-01-01,1967-01-01,-0.5759631938102896
1990-01-01,1966-12-01,-0.244145518269842
1990-01-01,1966-11-01,0.2102913535190547
1990-01-01,1966-10-01,0.004891746035601496
1990-01-01,1966-09-01,-0.6550159496253594
1990-01-01,1966-08-01,2.0024811127900835
1990-01-01,1966-07-01,0.44428298462871596
1990-01-01,1966-06-01,0.4099271272008431
1990-01-01,1966-05-01,0.9828766489888501
1990-01-01,1966-04-01,-0.12109769999881914
1990-01-01,1966-03-01,0.5916843843300208
1990-01-01,1966-02-01,-0.3858101520440729
1990-01-01,1966-01-01,-0.1811273392120294
1990-01-01,1965-12-01,1.7281746362378096
1990-01-01,1965-11-01,0.13821791241147374
1990-01-01,1965-10-01,-0.11356291647845729
1990-01-01,1965-09-01,0.3167587470434321
1990-01-01,1965-08-01,0.08295824719942613
1990-01-01,1965-06-01,-0.18383934953719946
1990-01-01,1990-01-01,-0.07897670030457477
