ExecutionDate,ForecastDate,Horizon,RMSE_Row
1956-08-01,1961-02-01,54,1.8636506917658648
1956-08-01,1961-03-01,55,1.926161398906622
1956-08-01,1961-04-01,56,2.0602929863802877
1956-08-01,1961-05-01,57,2.009545386519531
1956-08-01,1961-06-01,58,2.016108667432677
1956-08-01,1961-07-01,59,2.303221996071637
1956-08-01,1961-08-01,60,2.272869304949019
1956-09-01,1956-10-01,1,0.05843493419116649
1956-09-01,1956-11-01,2,0.12092560782394485
1956-09-01,1956-12-01,3,0.038599202988513596
1956-09-01,1957-01-01,4,0.2156429608911112
1956-09-01,1957-02-01,5,0.0749326354450249
1956-09-01,1957-03-01,6,0.1997094331946201
1956-09-01,1957-04-01,7,0.2869049244822651
1956-09-01,1957-05-01,8,0.5240254986376471
1956-09-01,1957-06-01,9,0.5847870447732413
1956-09-01,1957-07-01,10,0.7108162733188929
1956-09-01,1957-08-01,11,0.45259390848111836
1956-09-01,1957-09-01,12,0.34681785193726067
1956-09-01,1957-10-01,13,0.49954986902421494
1956-09-01,1957-11-01,14,0.759328389792751
1956-09-01,1957-12-01,15,0.5859103722328788
1956-09-01,1958-01-01,16,1.28756844256292
1956-09-01,1958-02-01,17,2.367129499932253
1956-09-01,1958-03-01,18,2.5952299127874707
1956-09-01,1958-04-01,19,2.9902439784060366
1956-09-01,1958-05-01,20,3.2898214348253623
1956-09-01,1958-06-01,21,3.575789303503959
1956-09-01,1958-07-01,22,3.4894029515158747
1956-09-01,1958-08-01,23,2.6974799381860746
