Maturity (Years),Execution Date,Horizon (Years),Metric,Value
10.0,2003-09-01,3.0,R-Squared,-11.574328056392268
10.0,2003-09-01,4.0,RMSE,0.01425489683595229
10.0,2003-09-01,4.0,R-Squared,-12.817237755680598
10.0,2003-09-01,5.0,RMSE,0.014580068168793441
10.0,2003-09-01,5.0,R-Squared,-14.28935003117286
0.25,2003-06-01,0.5,RMSE,0.0028417050425714927
0.25,2003-06-01,0.5,R-Squared,-217.71076720067987
0.25,2003-06-01,1.0,RMSE,0.005577585965239367
0.25,2003-06-01,1.0,R-Squared,-127.4766675962826
0.25,2003-06-01,2.0,RMSE,0.008864910431532631
0.25,2003-06-01,2.0,R-Squared,-507.98309857241736
0.25,2003-06-01,3.0,RMSE,0.01038886525370189
0.25,2003-06-01,3.0,R-Squared,-18.064800150561908
0.25,2003-06-01,4.0,RMSE,0.0095849154881279
0.25,2003-06-01,4.0,R-Squared,-1.1305921153563538
0.25,2003-06-01,5.0,RMSE,0.009296180123871121
0.25,2003-06-01,5.0,R-Squared,-0.39995273759090333
0.5,2003-06-01,0.5,RMSE,0.0029259348806193876
0.5,2003-06-01,0.5,R-Squared,-31.645131006843208
0.5,2003-06-01,1.0,RMSE,0.005979324648277643
0.5,2003-06-01,1.0,R-Squared,-65.05213453242507
0.5,2003-06-01,2.0,RMSE,0.009262090961718338
0.5,2003-06-01,2.0,R-Squared,-222.52650423296032
0.5,2003-06-01,3.0,RMSE,0.010451497396964361
0.5,2003-06-01,3.0,R-Squared,-11.306402121115402
0.5,2003-06-01,4.0,RMSE,0.009531926622191893
0.5,2003-06-01,4.0,R-Squared,-0.8577423935802793
0.5,2003-06-01,5.0,RMSE,0.009085270179760036
0.5,2003-06-01,5.0,R-Squared,-0.19463936364945678
1.0,2003-06-01,0.5,RMSE,0.0025766385456098017
1.0,2003-06-01,0.5,R-Squared,-3.3585670546720943
1.0,2003-06-01,1.0,RMSE,0.005925898546522266
1.0,2003-06-01,1.0,R-Squared,-16.062270480400187
1.0,2003-06-01,2.0,RMSE,0.00933606493582299
1.0,2003-06-01,2.0,R-Squared,-56.077843670608814
1.0,2003-06-01,3.0,RMSE,0.010244277474795315
1.0,2003-06-01,3.0,R-Squared,-6.907243661976458
1.0,2003-06-01,4.0,RMSE,0.009243136751927918
1.0,2003-06-01,4.0,R-Squared,-0.5581649252139143
