Maturity (Years),Execution Date,Horizon (Years),Metric,Value
0.5,2005-11-01,4.0,RMSE,0.016694307892231343
0.5,2005-11-01,4.0,R-Squared,-0.5564415307290664
0.5,2005-11-01,5.0,RMSE,0.02202418718528285
0.5,2005-11-01,5.0,R-Squared,-1.043990227106638
1.0,2005-11-01,0.5,RMSE,0.0030749143200777536
1.0,2005-11-01,0.5,R-Squared,-1.5967062858703969
1.0,2005-11-01,1.0,RMSE,0.004857728788748601
1.0,2005-11-01,1.0,R-Squared,-1.2498438099314026
1.0,2005-11-01,2.0,RMSE,0.007065259946905187
1.0,2005-11-01,2.0,R-Squared,-1.0009087177501579
1.0,2005-11-01,3.0,RMSE,0.007415471406017847
1.0,2005-11-01,3.0,R-Squared,-0.5375874326892811
1.0,2005-11-01,4.0,RMSE,0.016173066495061242
1.0,2005-11-01,4.0,R-Squared,-0.5346072634498653
1.0,2005-11-01,5.0,RMSE,0.021368123910932325
1.0,2005-11-01,5.0,R-Squared,-0.9801831545879289
2.0,2005-11-01,0.5,RMSE,0.0035163077333458482
2.0,2005-11-01,0.5,R-Squared,-1.805665566685183
2.0,2005-11-01,1.0,RMSE,0.004508290945935825
2.0,2005-11-01,1.0,R-Squared,-1.912267308283281
2.0,2005-11-01,2.0,RMSE,0.006006068615932204
2.0,2005-11-01,2.0,R-Squared,-1.0130276835635872
2.0,2005-11-01,3.0,RMSE,0.0065124097657819425
2.0,2005-11-01,3.0,R-Squared,-0.5175727675165847
2.0,2005-11-01,4.0,RMSE,0.014532380474265794
2.0,2005-11-01,4.0,R-Squared,-0.7608264016307833
2.0,2005-11-01,5.0,RMSE,0.02008409161426353
2.0,2005-11-01,5.0,R-Squared,-1.2706369248943052
3.0,2005-11-01,0.5,RMSE,0.0032239182603048706
3.0,2005-11-01,0.5,R-Squared,-0.9157926861939145
3.0,2005-11-01,1.0,RMSE,0.00365599060541958
3.0,2005-11-01,1.0,R-Squared,-1.290508531406641
3.0,2005-11-01,2.0,RMSE,0.004830616674187062
3.0,2005-11-01,2.0,R-Squared,-0.4679619973055513
3.0,2005-11-01,3.0,RMSE,0.0058044274277057935
3.0,2005-11-01,3.0,R-Squared,-0.3861479778352921
3.0,2005-11-01,4.0,RMSE,0.013363650213942414
3.0,2005-11-01,4.0,R-Squared,-0.9930734725120252
3.0,2005-11-01,5.0,RMSE,0.019270603267591502
3.0,2005-11-01,5.0,R-Squared,-1.5439897789472763
4.0,2005-11-01,0.5,RMSE,0.0029543480110525273
4.0,2005-11-01,0.5,R-Squared,-0.4248939682581394
4.0,2005-11-01,1.0,RMSE,0.0029984358841600557
4.0,2005-11-01,1.0,R-Squared,-0.6879307427035444
4.0,2005-11-01,2.0,RMSE,0.0037749471395160912
4.0,2005-11-01,2.0,R-Squared,-0.015147085398767635
4.0,2005-11-01,3.0,RMSE,0.005028639117372312
4.0,2005-11-01,3.0,R-Squared,-0.28997428205726994
4.0,2005-11-01,4.0,RMSE,0.01209388514395296
4.0,2005-11-01,4.0,R-Squared,-1.2846218244086742
4.0,2005-11-01,5.0,RMSE,0.018004227454457473
4.0,2005-11-01,5.0,R-Squared,-1.8676287957403712
5.0,2005-11-01,0.5,RMSE,0.002646981303933755
5.0,2005-11-01,0.5,R-Squared,-0.09908529884552797
5.0,2005-11-01,1.0,RMSE,0.002485361935728635
5.0,2005-11-01,1.0,R-Squared,-0.23375378784904766
5.0,2005-11-01,2.0,RMSE,0.002901431820238563
5.0,2005-11-01,2.0,R-Squared,0.31669187693556355
5.0,2005-11-01,3.0,RMSE,0.004845882541018689
5.0,2005-11-01,3.0,R-Squared,-0.37667529162645574
5.0,2005-11-01,4.0,RMSE,0.011561897396370596
5.0,2005-11-01,4.0,R-Squared,-1.7042951607207368
5.0,2005-11-01,5.0,RMSE,0.016912456488889144
5.0,2005-11-01,5.0,R-Squared,-2.3911785710883473
6.0,2005-11-01,0.5,RMSE,0.002455316889275411
6.0,2005-11-01,0.5,R-Squared,0.09207547335095001
6.0,2005-11-01,1.0,RMSE,0.0022471455048976917
6.0,2005-11-01,1.0,R-Squared,-0.01333626796756504
6.0,2005-11-01,2.0,RMSE,0.0023914507320604342
6.0,2005-11-01,2.0,R-Squared,0.5056088990515228
6.0,2005-11-01,3.0,RMSE,0.004611020593384214
6.0,2005-11-01,3.0,R-Squared,-0.4453900456421931
6.0,2005-11-01,4.0,RMSE,0.010844513360741994
6.0,2005-11-01,4.0,R-Squared,-2.1281279727798363
6.0,2005-11-01,5.0,RMSE,0.01598807691872795
6.0,2005-11-01,5.0,R-Squared,-2.848244937156068
7.0,2005-11-01,0.5,RMSE,0.002309795866202246
7.0,2005-11-01,0.5,R-Squared,0.2265375668870706
7.0,2005-11-01,1.0,RMSE,0.0021202041293764138
7.0,2005-11-01,1.0,R-Squared,0.09901578044445947
7.0,2005-11-01,2.0,RMSE,0.0020694054649927868
7.0,2005-11-01,2.0,R-Squared,0.6123261625088041
7.0,2005-11-01,3.0,RMSE,0.004305655204639046
7.0,2005-11-01,3.0,R-Squared,-0.4691966974696906
7.0,2005-11-01,4.0,RMSE,0.010148987055154204
7.0,2005-11-01,4.0,R-Squared,-2.5792633846801736
7.0,2005-11-01,5.0,RMSE,0.015108588288920203
7.0,2005-11-01,5.0,R-Squared,-3.3138681194334243
8.0,2005-11-01,0.5,RMSE,0.0022200932112653384
8.0,2005-11-01,0.5,R-Squared,0.29048948253234896
8.0,2005-11-01,1.0,RMSE,0.0021351128900190084
8.0,2005-11-01,1.0,R-Squared,0.08861137272274511
8.0,2005-11-01,2.0,RMSE,0.0019138090799344057
8.0,2005-11-01,2.0,R-Squared,0.6363283535186334
8.0,2005-11-01,3.0,RMSE,0.0041040660095698275
8.0,2005-11-01,3.0,R-Squared,-0.48777909698779
8.0,2005-11-01,4.0,RMSE,0.00964518290806729
8.0,2005-11-01,4.0,R-Squared,-3.006976571965118
8.0,2005-11-01,5.0,RMSE,0.014362352519668165
8.0,2005-11-01,5.0,R-Squared,-3.8000508687774532
9.0,2005-11-01,0.5,RMSE,0.002089100060469634
9.0,2005-11-01,0.5,R-Squared,0.35516884438331564
9.0,2005-11-01,1.0,RMSE,0.002135499615357946
9.0,2005-11-01,1.0,R-Squared,0.06114053157260524
9.0,2005-11-01,2.0,RMSE,0.0018849253942266188
9.0,2005-11-01,2.0,R-Squared,0.6255687570171444
9.0,2005-11-01,3.0,RMSE,0.004190912430436172
9.0,2005-11-01,3.0,R-Squared,-0.7195488237731442
9.0,2005-11-01,4.0,RMSE,0.009531583815368403
9.0,2005-11-01,4.0,R-Squared,-3.5408533468383148
9.0,2005-11-01,5.0,RMSE,0.013997486922056573
9.0,2005-11-01,5.0,R-Squared,-4.395009738531965
10.0,2005-11-01,0.5,RMSE,0.0020161454165263694
10.0,2005-11-01,0.5,R-Squared,0.39304968790291095
10.0,2005-11-01,1.0,RMSE,0.002148495540125845
10.0,2005-11-01,1.0,R-Squared,0.0579534995206169
10.0,2005-11-01,2.0,RMSE,0.0019119366211843515
10.0,2005-11-01,2.0,R-Squared,0.6068390132489737
10.0,2005-11-01,3.0,RMSE,0.00427933545333175
10.0,2005-11-01,3.0,R-Squared,-0.8486795917027383
10.0,2005-11-01,4.0,RMSE,0.009273382816030766
10.0,2005-11-01,4.0,R-Squared,-3.954281261702926
10.0,2005-11-01,5.0,RMSE,0.013692378955706134
10.0,2005-11-01,5.0,R-Squared,-4.752175170055561
0.25,2006-07-01,0.5,RMSE,0.002614410769912324
0.25,2006-07-01,0.5,R-Squared,-1.1104065423972838
0.25,2006-07-01,1.0,RMSE,0.004239411966488326
0.25,2006-07-01,1.0,R-Squared,-1.159579420483511
0.25,2006-07-01,2.0,RMSE,0.003688048623056189
0.25,2006-07-01,2.0,R-Squared,-0.8302454550333802
0.25,2006-07-01,3.0,RMSE,0.016218310317168205
0.25,2006-07-01,3.0,R-Squared,-0.5287351094826729
0.25,2006-07-01,4.0,RMSE,0.023649231734256558
0.25,2006-07-01,4.0,R-Squared,-1.1004071601654881
0.25,2006-07-01,5.0,RMSE,0.026559381067083627
0.25,2006-07-01,5.0,R-Squared,-1.7239464200103778
0.5,2006-07-01,0.5,RMSE,0.003262342189327044
0.5,2006-07-01,0.5,R-Squared,-3.0209847844329083
0.5,2006-07-01,1.0,RMSE,0.005017204796355592
0.5,2006-07-01,1.0,R-Squared,-2.2128199577788417
0.5,2006-07-01,2.0,RMSE,0.004486022963243083
0.5,2006-07-01,2.0,R-Squared,-1.887330166575826
0.5,2006-07-01,3.0,RMSE,0.01568247097994206
0.5,2006-07-01,3.0,R-Squared,-0.4517587017016804
0.5,2006-07-01,4.0,RMSE,0.022949251420121473
0.5,2006-07-01,4.0,R-Squared,-0.9892528157976106
0.5,2006-07-01,5.0,RMSE,0.025586629944282107
0.5,2006-07-01,5.0,R-Squared,-1.5763051035314493
1.0,2006-07-01,0.5,RMSE,0.004271236081947188
1.0,2006-07-01,0.5,R-Squared,-6.096351319056953
1.0,2006-07-01,1.0,RMSE,0.0064575907205910036
1.0,2006-07-01,1.0,R-Squared,-3.6340300502473175
1.0,2006-07-01,2.0,RMSE,0.005758910336357716
1.0,2006-07-01,2.0,R-Squared,-2.566175829790364
1.0,2006-07-01,3.0,RMSE,0.015161573472608495
1.0,2006-07-01,3.0,R-Squared,-0.39793202429070584
1.0,2006-07-01,4.0,RMSE,0.021944041238539658
1.0,2006-07-01,4.0,R-Squared,-0.899942089337912
1.0,2006-07-01,5.0,RMSE,0.024496695637528546
1.0,2006-07-01,5.0,R-Squared,-1.4571435785294193
2.0,2006-07-01,0.5,RMSE,0.003220414760676515
2.0,2006-07-01,0.5,R-Squared,-2.9027258799950477
2.0,2006-07-01,1.0,RMSE,0.005517490038766158
2.0,2006-07-01,1.0,R-Squared,-2.2871392299743625
2.0,2006-07-01,2.0,RMSE,0.004913077809856992
2.0,2006-07-01,2.0,R-Squared,-0.9086948988568853
2.0,2006-07-01,3.0,RMSE,0.013654824323750016
2.0,2006-07-01,3.0,R-Squared,-0.5660651358504456
2.0,2006-07-01,4.0,RMSE,0.020094938176628434
2.0,2006-07-01,4.0,R-Squared,-1.1673863748139839
2.0,2006-07-01,5.0,RMSE,0.022982327553088225
2.0,2006-07-01,5.0,R-Squared,-1.8311624506120618
3.0,2006-07-01,0.5,RMSE,0.0022783962011941874
3.0,2006-07-01,0.5,R-Squared,-0.8781830450872339
3.0,2006-07-01,1.0,RMSE,0.004553023788469842
3.0,2006-07-01,1.0,R-Squared,-1.102422015908589
3.0,2006-07-01,2.0,RMSE,0.004204985903655316
3.0,2006-07-01,2.0,R-Squared,-0.4514056610963899
3.0,2006-07-01,3.0,RMSE,0.012619537547108754
3.0,2006-07-01,3.0,R-Squared,-0.7436320304636086
3.0,2006-07-01,4.0,RMSE,0.0189086709026628
3.0,2006-07-01,4.0,R-Squared,-1.4204228589334287
3.0,2006-07-01,5.0,RMSE,0.022102251322086354
3.0,2006-07-01,5.0,R-Squared,-2.1662487278436533
4.0,2006-07-01,0.5,RMSE,0.001755862884955043
4.0,2006-07-01,0.5,R-Squared,-0.08203082358236657
4.0,2006-07-01,1.0,RMSE,0.0037034724839416795
4.0,2006-07-01,1.0,R-Squared,-0.39232813589055193
4.0,2006-07-01,2.0,RMSE,0.0036348934416546253
4.0,2006-07-01,2.0,R-Squared,-0.14910234064919603
4.0,2006-07-01,3.0,RMSE,0.01128926109134625
4.0,2006-07-01,3.0,R-Squared,-0.9705786647094063
4.0,2006-07-01,4.0,RMSE,0.017363364457652606
4.0,2006-07-01,4.0,R-Squared,-1.7256978894325599
4.0,2006-07-01,5.0,RMSE,0.020635115735206846
4.0,2006-07-01,5.0,R-Squared,-2.5538454605209435
5.0,2006-07-01,0.5,RMSE,0.00154778472799011
5.0,2006-07-01,0.5,R-Squared,0.15341931391245456
5.0,2006-07-01,1.0,RMSE,0.0029835681123166146
5.0,2006-07-01,1.0,R-Squared,0.04225203907833852
5.0,2006-07-01,2.0,RMSE,0.0032821591635610213
5.0,2006-07-01,2.0,R-Squared,-0.05686080341316613
5.0,2006-07-01,3.0,RMSE,0.010783183078470449
5.0,2006-07-01,3.0,R-Squared,-1.310556406254607
5.0,2006-07-01,4.0,RMSE,0.016114229927991833
5.0,2006-07-01,4.0,R-Squared,-2.250095888033471
5.0,2006-07-01,5.0,RMSE,0.01938901828230107
5.0,2006-07-01,5.0,R-Squared,-3.198675419962499
6.0,2006-07-01,0.5,RMSE,0.001531265950726187
6.0,2006-07-01,0.5,R-Squared,0.14980707346562383
6.0,2006-07-01,1.0,RMSE,0.0025527011930970966
6.0,2006-07-01,1.0,R-Squared,0.28559381358317637
6.0,2006-07-01,2.0,RMSE,0.003083561707780047
6.0,2006-07-01,2.0,R-Squared,-0.023730451710219036
6.0,2006-07-01,3.0,RMSE,0.010022849103013574
6.0,2006-07-01,3.0,R-Squared,-1.649128014875505
6.0,2006-07-01,4.0,RMSE,0.015084588967318683
6.0,2006-07-01,4.0,R-Squared,-2.7066801990101004
6.0,2006-07-01,5.0,RMSE,0.018335829308437867
6.0,2006-07-01,5.0,R-Squared,-3.743518892611328
7.0,2006-07-01,0.5,RMSE,0.0016396637561613254
7.0,2006-07-01,0.5,R-Squared,0.03242739751347279
7.0,2006-07-01,1.0,RMSE,0.0022556524886643554
7.0,2006-07-01,1.0,R-Squared,0.4304109452217475
7.0,2006-07-01,2.0,RMSE,0.002871875681416709
7.0,2006-07-01,2.0,R-Squared,0.011797795857230398
7.0,2006-07-01,3.0,RMSE,0.009267412370013292
7.0,2006-07-01,3.0,R-Squared,-2.0150098842335713
7.0,2006-07-01,4.0,RMSE,0.014078920220006268
7.0,2006-07-01,4.0,R-Squared,-3.203838621592088
7.0,2006-07-01,5.0,RMSE,0.017349641066422016
7.0,2006-07-01,5.0,R-Squared,-4.286534548429052
8.0,2006-07-01,0.5,RMSE,0.0017639040021946771
8.0,2006-07-01,0.5,R-Squared,-0.20608620295427071
8.0,2006-07-01,1.0,RMSE,0.001994861963672356
8.0,2006-07-01,1.0,R-Squared,0.5206437728397104
8.0,2006-07-01,2.0,RMSE,0.002672773236557173
8.0,2006-07-01,2.0,R-Squared,0.07811898883502744
8.0,2006-07-01,3.0,RMSE,0.008776909622336643
8.0,2006-07-01,3.0,R-Squared,-2.3291782746145575
8.0,2006-07-01,4.0,RMSE,0.013245809156233055
8.0,2006-07-01,4.0,R-Squared,-3.7411054897291685
8.0,2006-07-01,5.0,RMSE,0.016513500709383507
8.0,2006-07-01,5.0,R-Squared,-4.859552494727671
9.0,2006-07-01,0.5,RMSE,0.0019242696584924341
9.0,2006-07-01,0.5,R-Squared,-0.5522025676814908
9.0,2006-07-01,1.0,RMSE,0.001900660775270303
9.0,2006-07-01,1.0,R-Squared,0.5466723097724575
9.0,2006-07-01,2.0,RMSE,0.0026700441211396234
9.0,2006-07-01,2.0,R-Squared,-0.016512964294426835
9.0,2006-07-01,3.0,RMSE,0.008731522606996408
9.0,2006-07-01,3.0,R-Squared,-2.7235008682768225
9.0,2006-07-01,4.0,RMSE,0.01284641312674001
9.0,2006-07-01,4.0,R-Squared,-4.407719582831618
9.0,2006-07-01,5.0,RMSE,0.01602925863717435
9.0,2006-07-01,5.0,R-Squared,-5.5769521927609365
10.0,2006-07-01,0.5,RMSE,0.001901023371468633
10.0,2006-07-01,0.5,R-Squared,-0.6883018610157903
10.0,2006-07-01,1.0,RMSE,0.001840108765626577
10.0,2006-07-01,1.0,R-Squared,0.5646976457599979
10.0,2006-07-01,2.0,RMSE,0.0027241172033806507
10.0,2006-07-01,2.0,R-Squared,-0.09575009024798953
10.0,2006-07-01,3.0,RMSE,0.008459060438524124
10.0,2006-07-01,3.0,R-Squared,-3.0397325862242885
10.0,2006-07-01,4.0,RMSE,0.012449985159296666
10.0,2006-07-01,4.0,R-Squared,-4.88319911825074
10.0,2006-07-01,5.0,RMSE,0.015662889511404206
10.0,2006-07-01,5.0,R-Squared,-6.001219512066909
0.25,2006-05-01,0.5,RMSE,0.002716387758469981
0.25,2006-05-01,0.5,R-Squared,-0.9024947456122436
0.25,2006-05-01,1.0,RMSE,0.004743273011389374
0.25,2006-05-01,1.0,R-Squared,-0.928165993665933
0.25,2006-05-01,2.0,RMSE,0.0044371797646861905
0.25,2006-05-01,2.0,R-Squared,-1.093397321402016
0.25,2006-05-01,3.0,RMSE,0.013730527632100267
0.25,2006-05-01,3.0,R-Squared,-0.403748231622469
0.25,2006-05-01,4.0,RMSE,0.02184277571908388
0.25,2006-05-01,4.0,R-Squared,-0.9190979421826664
0.25,2006-05-01,5.0,RMSE,0.02539781299019084
0.25,2006-05-01,5.0,R-Squared,-1.496904140123017
0.5,2006-05-01,0.5,RMSE,0.003227714780672301
0.5,2006-05-01,0.5,R-Squared,-2.2647951513199716
0.5,2006-05-01,1.0,RMSE,0.0052098656176061174
0.5,2006-05-01,1.0,R-Squared,-1.7362128825512295
0.5,2006-05-01,2.0,RMSE,0.005078756490616194
0.5,2006-05-01,2.0,R-Squared,-1.9873944623980968
0.5,2006-05-01,3.0,RMSE,0.013394749826566991
0.5,2006-05-01,3.0,R-Squared,-0.3616306357397878
0.5,2006-05-01,4.0,RMSE,0.021310055395272934
0.5,2006-05-01,4.0,R-Squared,-0.8357319274085506
0.5,2006-05-01,5.0,RMSE,0.02460277878300231
0.5,2006-05-01,5.0,R-Squared,-1.382898786138727
1.0,2006-05-01,0.5,RMSE,0.003966261342767007
1.0,2006-05-01,0.5,R-Squared,-8.554264403893864
1.0,2006-05-01,1.0,RMSE,0.0061596424968469584
1.0,2006-05-01,1.0,R-Squared,-3.337769854944341
1.0,2006-05-01,2.0,RMSE,0.005978370751340324
1.0,2006-05-01,2.0,R-Squared,-2.977657109056279
1.0,2006-05-01,3.0,RMSE,0.01317637640296556
1.0,2006-05-01,3.0,R-Squared,-0.346260810655433
1.0,2006-05-01,4.0,RMSE,0.020497474224883943
1.0,2006-05-01,4.0,R-Squared,-0.7768432774361664
1.0,2006-05-01,5.0,RMSE,0.02371049864783449
1.0,2006-05-01,5.0,R-Squared,-1.2978944029903845
2.0,2006-05-01,0.5,RMSE,0.0024746691977153372
2.0,2006-05-01,0.5,R-Squared,-17.697930163547728
2.0,2006-05-01,1.0,RMSE,0.004733561967342292
2.0,2006-05-01,1.0,R-Squared,-2.2234201287533133
2.0,2006-05-01,2.0,RMSE,0.004815855795838756
2.0,2006-05-01,2.0,R-Squared,-1.1043298859092454
2.0,2006-05-01,3.0,RMSE,0.012072190969531334
2.0,2006-05-01,3.0,R-Squared,-0.4950063594981142
2.0,2006-05-01,4.0,RMSE,0.018741760909065354
2.0,2006-05-01,4.0,R-Squared,-1.056230827816893
2.0,2006-05-01,5.0,RMSE,0.022331826245073752
2.0,2006-05-01,5.0,R-Squared,-1.6730168747984586
3.0,2006-05-01,0.5,RMSE,0.001113503825071743
3.0,2006-05-01,0.5,R-Squared,-4.365427885395035
3.0,2006-05-01,1.0,RMSE,0.0033606469542263864
3.0,2006-05-01,1.0,R-Squared,-0.7708444654996871
3.0,2006-05-01,2.0,RMSE,0.003930929485790161
3.0,2006-05-01,2.0,R-Squared,-0.49423249467373664
3.0,2006-05-01,3.0,RMSE,0.011320189134360933
3.0,2006-05-01,3.0,R-Squared,-0.6685962099515701
3.0,2006-05-01,4.0,RMSE,0.017578730487825926
3.0,2006-05-01,4.0,R-Squared,-1.3467486107163085
3.0,2006-05-01,5.0,RMSE,0.021561980489127594
3.0,2006-05-01,5.0,R-Squared,-2.0259596590361175
4.0,2006-05-01,0.5,RMSE,0.0007446862743845848
4.0,2006-05-01,0.5,R-Squared,-0.060564986253962116
4.0,2006-05-01,1.0,RMSE,0.002375739377948336
4.0,2006-05-01,1.0,R-Squared,0.05199053940734644
4.0,2006-05-01,2.0,RMSE,0.003362535364749027
4.0,2006-05-01,2.0,R-Squared,-0.19297865374846013
4.0,2006-05-01,3.0,RMSE,0.010246848186964813
4.0,2006-05-01,3.0,R-Squared,-0.9047687873764165
4.0,2006-05-01,4.0,RMSE,0.016141147366589077
4.0,2006-05-01,4.0,R-Squared,-1.7098372728263502
4.0,2006-05-01,5.0,RMSE,0.020200495175895884
4.0,2006-05-01,5.0,R-Squared,-2.4399013925880406
5.0,2006-05-01,0.5,RMSE,0.0012446498279132868
5.0,2006-05-01,0.5,R-Squared,-1.0105454508529585
5.0,2006-05-01,1.0,RMSE,0.0017826348224131538
5.0,2006-05-01,1.0,R-Squared,0.41824427612173376
5.0,2006-05-01,2.0,RMSE,0.0032589829916572517
5.0,2006-05-01,2.0,R-Squared,-0.2743272057477788
5.0,2006-05-01,3.0,RMSE,0.009991953894174989
5.0,2006-05-01,3.0,R-Squared,-1.26940513613056
5.0,2006-05-01,4.0,RMSE,0.01516560901261404
5.0,2006-05-01,4.0,R-Squared,-2.29122992882978
5.0,2006-05-01,5.0,RMSE,0.01904648504681035
5.0,2006-05-01,5.0,R-Squared,-3.1159913910622823
6.0,2006-05-01,0.5,RMSE,0.0017697782186646598
6.0,2006-05-01,0.5,R-Squared,-1.8104650276882421
6.0,2006-05-01,1.0,RMSE,0.001655596815715537
6.0,2006-05-01,1.0,R-Squared,0.46901174722388417
6.0,2006-05-01,2.0,RMSE,0.0032517948411168673
6.0,2006-05-01,2.0,R-Squared,-0.37601812782801036
6.0,2006-05-01,3.0,RMSE,0.009417834352205435
6.0,2006-05-01,3.0,R-Squared,-1.6509817220652678
6.0,2006-05-01,4.0,RMSE,0.014271472128585207
6.0,2006-05-01,4.0,R-Squared,-2.8441411875295386
6.0,2006-05-01,5.0,RMSE,0.018060284754482046
6.0,2006-05-01,5.0,R-Squared,-3.710660368945124
7.0,2006-05-01,0.5,RMSE,0.0022122134990788978
7.0,2006-05-01,0.5,R-Squared,-2.5733334217285955
7.0,2006-05-01,1.0,RMSE,0.0017876152473458899
7.0,2006-05-01,1.0,R-Squared,0.35620344085301436
7.0,2006-05-01,2.0,RMSE,0.0032278375823945583
7.0,2006-05-01,2.0,R-Squared,-0.5096812951753225
7.0,2006-05-01,3.0,RMSE,0.00882953187506129
7.0,2006-05-01,3.0,R-Squared,-2.0761087498442374
7.0,2006-05-01,4.0,RMSE,0.013395934502130629
7.0,2006-05-01,4.0,R-Squared,-3.4695102985259156
7.0,2006-05-01,5.0,RMSE,0.017135615612482412
7.0,2006-05-01,5.0,R-Squared,-4.323405926502064
8.0,2006-05-01,0.5,RMSE,0.0025728668093700077
8.0,2006-05-01,0.5,R-Squared,-2.7878723427719554
8.0,2006-05-01,1.0,RMSE,0.002039675991023598
8.0,2006-05-01,1.0,R-Squared,0.09621537830164961
8.0,2006-05-01,2.0,RMSE,0.0032287052511562136
8.0,2006-05-01,2.0,R-Squared,-0.6832575463616415
8.0,2006-05-01,3.0,RMSE,0.008487945378468555
8.0,2006-05-01,3.0,R-Squared,-2.4478269231281695
8.0,2006-05-01,4.0,RMSE,0.012687860629468223
8.0,2006-05-01,4.0,R-Squared,-4.148791672643981
8.0,2006-05-01,5.0,RMSE,0.01635317008870763
8.0,2006-05-01,5.0,R-Squared,-4.977273710737687
9.0,2006-05-01,0.5,RMSE,0.002880309736543289
9.0,2006-05-01,0.5,R-Squared,-3.259404527532557
9.0,2006-05-01,1.0,RMSE,0.002348205086539581
9.0,2006-05-01,1.0,R-Squared,-0.2591574043306839
9.0,2006-05-01,2.0,RMSE,0.003385509596934251
9.0,2006-05-01,2.0,R-Squared,-0.9741996305788343
9.0,2006-05-01,3.0,RMSE,0.008551474538035663
9.0,2006-05-01,3.0,R-Squared,-2.9145986237735593
9.0,2006-05-01,4.0,RMSE,0.012407198005157744
9.0,2006-05-01,4.0,R-Squared,-4.970646829118733
9.0,2006-05-01,5.0,RMSE,0.01593485474143174
9.0,2006-05-01,5.0,R-Squared,-5.776600759195206
10.0,2006-05-01,0.5,RMSE,0.002951434282654729
10.0,2006-05-01,0.5,R-Squared,-3.149302184293335
10.0,2006-05-01,1.0,RMSE,0.0024691797533533118
10.0,2006-05-01,1.0,R-Squared,-0.4495177106738397
10.0,2006-05-01,2.0,RMSE,0.00352109432947967
10.0,2006-05-01,2.0,R-Squared,-1.2011374958604697
10.0,2006-05-01,3.0,RMSE,0.008385647363825785
10.0,2006-05-01,3.0,R-Squared,-3.295343662858194
10.0,2006-05-01,4.0,RMSE,0.012073337714887288
10.0,2006-05-01,4.0,R-Squared,-5.612670505645073
10.0,2006-05-01,5.0,RMSE,0.01562338685125076
10.0,2006-05-01,5.0,R-Squared,-6.252492965146558
0.25,2006-03-01,0.5,RMSE,0.001727678934534588
0.25,2006-03-01,0.5,R-Squared,0.3120700607290827
0.25,2006-03-01,1.0,RMSE,0.003964664909066916
0.25,2006-03-01,1.0,R-Squared,-0.10982690379607174
0.25,2006-03-01,2.0,RMSE,0.004539677802442582
0.25,2006-03-01,2.0,R-Squared,-0.33133303297720995
0.25,2006-03-01,3.0,RMSE,0.011506881611635754
0.25,2006-03-01,3.0,R-Squared,-0.3125435075616958
0.25,2006-03-01,4.0,RMSE,0.0203129609333079
0.25,2006-03-01,4.0,R-Squared,-0.8180682067681713
0.25,2006-03-01,5.0,RMSE,0.024610863798463153
0.25,2006-03-01,5.0,R-Squared,-1.3735972333502815
0.5,2006-03-01,0.5,RMSE,0.0023463361838974486
0.5,2006-03-01,0.5,R-Squared,-0.5113268400875415
0.5,2006-03-01,1.0,RMSE,0.004508984412434606
0.5,2006-03-01,1.0,R-Squared,-0.7729311685931801
0.5,2006-03-01,2.0,RMSE,0.005232936564156888
0.5,2006-03-01,2.0,R-Squared,-1.0123078843508253
0.5,2006-03-01,3.0,RMSE,0.01121482326286409
0.5,2006-03-01,3.0,R-Squared,-0.29967621765160124
0.5,2006-03-01,4.0,RMSE,0.01976074863160248
0.5,2006-03-01,4.0,R-Squared,-0.7370263011112643
0.5,2006-03-01,5.0,RMSE,0.023871937344117952
0.5,2006-03-01,5.0,R-Squared,-1.2610349303549002
1.0,2006-03-01,0.5,RMSE,0.0034453896910608167
1.0,2006-03-01,0.5,R-Squared,-4.091029098301947
1.0,2006-03-01,1.0,RMSE,0.005483092577397018
1.0,2006-03-01,1.0,R-Squared,-2.6126670635762106
1.0,2006-03-01,2.0,RMSE,0.006266258461267543
1.0,2006-03-01,2.0,R-Squared,-2.2311855972916765
1.0,2006-03-01,3.0,RMSE,0.011212811693534719
1.0,2006-03-01,3.0,R-Squared,-0.3294730895041751
1.0,2006-03-01,4.0,RMSE,0.018932733778504122
1.0,2006-03-01,4.0,R-Squared,-0.6792588161356232
1.0,2006-03-01,5.0,RMSE,0.023001684201185625
1.0,2006-03-01,5.0,R-Squared,-1.1712510946597354
2.0,2006-03-01,0.5,RMSE,0.0028032081003796635
2.0,2006-03-01,0.5,R-Squared,-11.485253293371775
2.0,2006-03-01,1.0,RMSE,0.00433645629131785
2.0,2006-03-01,1.0,R-Squared,-3.378290074778853
2.0,2006-03-01,2.0,RMSE,0.0052741080319542
2.0,2006-03-01,2.0,R-Squared,-1.3889721267972956
2.0,2006-03-01,3.0,RMSE,0.010284623205421036
2.0,2006-03-01,3.0,R-Squared,-0.43171755492189057
2.0,2006-03-01,4.0,RMSE,0.017041266607935708
2.0,2006-03-01,4.0,R-Squared,-0.924664050407368
2.0,2006-03-01,5.0,RMSE,0.021559151285555477
2.0,2006-03-01,5.0,R-Squared,-1.4886922232695876
3.0,2006-03-01,0.5,RMSE,0.0020695596312333806
3.0,2006-03-01,0.5,R-Squared,-12.516377045356238
3.0,2006-03-01,1.0,RMSE,0.0031539812823390806
3.0,2006-03-01,1.0,R-Squared,-2.3043108320641656
3.0,2006-03-01,2.0,RMSE,0.004391232628502279
3.0,2006-03-01,2.0,R-Squared,-0.8246162174506102
