execution_date,mse,r_squared,rmse,maturity
2003-04-01,0.264890226851616,-0.14715857890007822,0.5146748748983343,8.0 years
2003-05-01,0.4316217482520761,-1.0485983797313465,0.6569792601384583,8.0 years
2003-06-01,0.3314923332711783,-0.6751617135210275,0.5757537088644573,8.0 years
2003-07-01,0.7029603623338965,-2.4788683103136067,0.8384273148782168,8.0 years
2003-08-01,0.7528963082791292,-2.6038156514097524,0.8676959768715822,8.0 years
2003-09-01,0.36545737724276467,-0.7494488272006958,0.6045307082711057,8.0 years
2003-10-01,0.588228063468956,-1.8073620451891839,0.7669602750266509,8.0 years
2003-11-01,0.6925634580593929,-1.8283945751069641,0.8322039762338275,8.0 years
2003-12-01,0.7429209568035099,-1.3256204342909705,0.8619286262814978,8.0 years
2004-01-01,0.7486613441973098,-1.1144283945858149,0.865252185317847,8.0 years
2004-02-01,0.6885613551553154,-0.8141650536818654,0.8297959720047545,8.0 years
2004-03-01,0.726478973736249,-0.6946951597778788,0.852337359110962,8.0 years
2004-04-01,1.307262492056052,-1.88079082931428,1.143355802913534,8.0 years
2004-05-01,1.4954201040939556,-2.2285454622967946,1.2228737073361073,8.0 years
2004-06-01,1.4306215441563053,-2.0576358183190644,1.1960859267445234,8.0 years
2004-07-01,1.3725074564715194,-1.8866771254818553,1.1715406337261713,8.0 years
2004-08-01,1.0911068860749848,-1.2477960439654736,1.044560618669393,8.0 years
2004-09-01,1.1233143641433894,-1.2552790314341675,1.0598652575414431,8.0 years
2004-10-01,1.0760691982433206,-1.114724664230141,1.037337552700817,8.0 years
2004-11-01,1.390450469417934,-1.637031815401051,1.1791736383662645,8.0 years
2004-12-01,1.2773043449918178,-1.4146317635996941,1.1301788995516673,8.0 years
2005-01-01,1.264906377002379,-1.3604033789259593,1.1246805666509843,8.0 years
2005-02-01,1.5123456169205671,-1.7983173070545826,1.2297746203758504,8.0 years
2005-03-01,1.6295537470291845,-2.019253028244084,1.2765397553657247,8.0 years
2005-04-01,1.371133379096372,-1.5169429037078017,1.1709540465348638,8.0 years
2005-05-01,1.2294705446265277,-1.1995846905783973,1.1088149280319632,8.0 years
2005-06-01,1.290614162843028,-1.1945158497662929,1.1360520071031204,8.0 years
2005-07-01,1.656116427644288,-1.6697087376996667,1.2869018718007554,8.0 years
2005-08-01,1.5766446738827307,-1.3402690631752927,1.2556451225894723,8.0 years
2005-09-01,1.9691822334924265,-1.737625164847394,1.4032755372671564,8.0 years
2005-10-01,2.3493632680114866,-2.1121085539032625,1.5327632785304737,8.0 years
2005-11-01,2.4113664900713303,-2.0945719774188327,1.5528575240733873,8.0 years
2005-12-01,2.3247254733605933,-1.965752704773629,1.5247050447088424,8.0 years
2006-01-01,2.5415123387870304,-2.248881029017698,1.594212137322706,8.0 years
2006-02-01,2.6719862408969206,-2.452197740084271,1.6346211306895921,8.0 years
2006-03-01,3.070846377631348,-3.0764558430117095,1.7523830567633745,8.0 years
2006-04-01,3.3648299473154535,-3.6242763532996145,1.834347281000916,8.0 years
2006-05-01,3.602243532914249,-4.122379551007356,1.8979577268512196,8.0 years
2006-06-01,3.7085198510173303,-4.513544351550673,1.9257517625637346,8.0 years
2006-07-01,3.5511805977531288,-4.374250024205728,1.8844576402119335,8.0 years
2006-08-01,3.3921885244421643,-3.955875112253459,1.8417894897197573,8.0 years
2006-09-01,3.3975978331281422,-3.728244220234175,1.84325739741582,8.0 years
2006-10-01,3.5152926645764166,-3.7546202583331416,1.8749113751258795,8.0 years
2006-11-01,3.450363360145607,-3.515170154501181,1.8575153727885019,8.0 years
2006-12-01,4.072570166072292,-4.192063850955764,2.018060991663109,8.0 years
2007-01-01,4.463322051418012,-4.582431149346655,2.112657580257154,8.0 years
2007-02-01,4.222283958820219,-4.200245226620339,2.054819690099406,8.0 years
2007-03-01,4.50694655277132,-4.610994744064114,2.1229570303638554,8.0 years
2007-04-01,4.620257361498018,-4.727127715335033,2.1494783928893115,8.0 years
2007-05-01,5.479137062236251,-5.789693279702624,2.3407556605156916,8.0 years
2007-06-01,6.01798283093552,-6.671636540364709,2.4531577264691973,8.0 years
2007-07-01,5.663221710443782,-6.249089006738502,2.3797524473028244,8.0 years
2007-08-01,5.330258057364677,-5.804170107473651,2.3087351639728357,8.0 years
2007-09-01,5.624916041516918,-6.270163357548534,2.3716905450578745,8.0 years
2007-10-01,5.541275457693745,-6.296238003926656,2.353991388619284,8.0 years
2007-11-01,4.562160528884685,-4.903693864056794,2.135921470673649,8.0 years
2007-12-01,4.841478103719216,-5.264406649439483,2.200335907019475,8.0 years
2008-01-01,3.8965327886372396,-4.011820599614404,1.973963725258709,8.0 years
2008-02-01,3.6857323322948736,-3.6641546824857087,1.919826120328316,8.0 years
2008-03-01,3.345454079822181,-3.1500075555446028,1.829058249433894,8.0 years
2008-04-01,4.453363777681406,-4.4779504739850555,2.1102994521350293,8.0 years
2008-05-01,5.564851113049875,-6.111024108981577,2.3589936653263557,8.0 years
2008-06-01,5.2361838790122395,-5.978587276070172,2.2882709365396923,8.0 years
2008-07-01,5.141578990573735,-6.157387423610265,2.267505014453934,8.0 years
2008-08-01,4.767365270650027,-5.887377635891765,2.1834297036199786,8.0 years
2008-09-01,5.039408972479615,-6.633645048335774,2.2448627959141767,8.0 years
2008-10-01,5.828625361781889,-8.531550474393958,2.4142546182583744,8.0 years
2008-11-01,3.0436798513968557,-4.010208754532997,1.7446145280252758,8.0 years
2008-12-01,1.7138731428389007,-1.809328395264532,1.309149778611638,8.0 years
2009-01-01,2.917681773762316,-3.807135877701568,1.7081222947325276,8.0 years
2009-02-01,3.175749885392877,-4.281199423239416,1.7820633786128026,8.0 years
2009-03-01,2.133568865951483,-2.544256076766784,1.460674113535077,8.0 years
2009-04-01,3.1569813462663325,-4.293376577014066,1.776789617896934,8.0 years
2009-05-01,3.9521442466565655,-5.80481201567578,1.9880000620363585,8.0 years
2009-06-01,4.42729713970805,-6.946916132235703,2.1041143361775876,8.0 years
2009-07-01,4.16744149835442,-6.759118649140971,2.041431237723774,8.0 years
2009-08-01,4.034271586881173,-6.7835979550374175,2.0085496227081805,8.0 years
2009-09-01,3.760557279759129,-6.479427178488625,1.9392156351883947,8.0 years
2009-10-01,3.8508977426896944,-6.936924860454514,1.9623704397207207,8.0 years
2009-11-01,3.239564566842097,-5.810261910667031,1.799879042280924,8.0 years
2009-12-01,5.082740770354348,-10.634522958980954,2.2544934620340658,8.0 years
2010-01-01,4.337166831416355,-9.367494625511107,2.0825865723701273,8.0 years
2010-02-01,4.403585673042073,-10.231699580191647,2.0984722235574322,8.0 years
2010-03-01,4.976068141911285,-12.99474552287837,2.2307102326190384,8.0 years
2010-04-01,4.522736091008324,-12.902169205398863,2.1266725396751434,8.0 years
2010-05-01,3.564889821188496,-10.548915621781013,1.8880915817799984,8.0 years
2010-06-01,2.550278921940847,-7.4040144583136716,1.59695927372643,8.0 years
2010-07-01,2.247715127679647,-6.504273140185007,1.499238182437883,8.0 years
2010-08-01,1.4198997440144046,-3.74228698603293,1.1915954615616848,8.0 years
2010-09-01,1.475264695727869,-3.9273641857205375,1.214604748767215,8.0 years
2010-10-01,1.513931614724508,-4.065726864787014,1.230419284115991,8.0 years
2010-11-01,1.8416800771775808,-5.208569969121972,1.3570851399884905,8.0 years
2010-12-01,3.0928199411976727,-9.956071678728772,1.758641504456685,8.0 years
2011-01-01,3.2253353920316443,-11.110479627362679,1.7959218780424844,8.0 years
2011-02-01,3.630514314775716,-13.785368573778296,1.905390856169861,8.0 years
2011-03-01,3.854451335494864,-16.516834369539897,1.9632756646724026,8.0 years
2011-04-01,3.3268965974546907,-15.557384080216725,1.8239782338215254,8.0 years
2011-05-01,2.5328890671851223,-12.265857712050844,1.5915052834298484,8.0 years
2011-06-01,2.7885972258441294,-14.281859676313665,1.6699093465946375,8.0 years
2011-07-01,1.8846291958711001,-9.325604123977978,1.372817976233958,8.0 years
2011-08-01,0.7428900936628796,-3.0266487609161343,0.8619107225594074,8.0 years
2011-09-01,0.5077979139798535,-1.7329699953852202,0.7125994063847187,8.0 years
2011-10-01,0.7047196466405793,-2.7866355008750268,0.8394758165906742,8.0 years
2011-11-01,0.6007248511882088,-2.1760015877259016,0.7750644174442591,8.0 years
2011-12-01,0.3639924839133182,-0.9071614570428526,0.6033178962315955,8.0 years
2012-01-01,0.27511545645151725,-0.44078502950337106,0.5245144959403097,8.0 years
2012-02-01,0.36390000092021846,-0.8941576386343786,0.6032412460369553,8.0 years
2012-03-01,0.6068757671850059,-2.1203396871486495,0.7790223149467581,8.0 years
2012-04-01,0.29749244238834643,-0.5410208096823514,0.5454286776365416,8.0 years
2012-05-01,0.22663176264013413,-0.23360105984901414,0.47605857059833945,8.0 years
2012-06-01,0.21409095381543788,-0.21050455793412515,0.462699636714184,8.0 years
2012-07-01,0.2655766061984522,-0.6018905500143108,0.5153412521800018,8.0 years
2012-08-01,0.2511251261550143,-0.619489476263424,0.5011238630867765,8.0 years
2012-09-01,0.23757539273857142,-0.6222257927956236,0.4874170624204403,8.0 years
2012-10-01,0.21771107419083405,-0.5496165921887357,0.4665951930644314,8.0 years
2012-11-01,0.2643306197730566,-1.0135187998621804,0.5141309364092542,8.0 years
2012-12-01,0.22423670060784995,-0.7943107980727806,0.4735363772804049,8.0 years
2013-01-01,0.23658456410508533,-0.852933562618235,0.4863995930354849,8.0 years
2013-02-01,0.22176460865496594,-0.7083515784437464,0.4709188981714006,8.0 years
2013-03-01,0.2300872908606403,-0.8005215529706791,0.4796741507113348,8.0 years
2013-04-01,0.304711724950972,-1.4183872712279748,0.5520069971938508,8.0 years
2013-05-01,0.24273446146422303,-0.860977451099928,0.4926808921241243,8.0 years
2013-06-01,0.4982188585992823,-2.632712383818277,0.7058462003859497,8.0 years
2013-07-01,0.5615342385683552,-2.853823506068882,0.7493558824539613,8.0 years
2013-08-01,0.8720115100448786,-4.829431817711831,0.9338155653258724,8.0 years
2013-09-01,0.5783784487716043,-2.616956508510532,0.7605119649102203,8.0 years
2013-10-01,0.5036617665618098,-1.9257240500427786,0.7096913178007815,8.0 years
2013-11-01,0.641611957776212,-2.571282844470995,0.8010068400308527,8.0 years
2013-12-01,1.1020441509865073,-5.239035693872179,1.0497829065985536,8.0 years
2014-01-01,0.6184706845793183,-2.4830569203915327,0.7864290715502056,8.0 years
2014-02-01,0.5752378005685467,-2.20052792945592,0.7584443292480646,8.0 years
2014-03-01,0.7368540435854715,-3.1394868501810125,0.8584020291130907,8.0 years
2014-04-01,0.6397956091320997,-2.6054611171335127,0.7998722455068057,8.0 years
2014-05-01,0.43884112548609727,-1.4672906665004857,0.6624508476001048,8.0 years
2014-06-01,0.5052483376269208,-1.8208623287373378,0.7108082284462672,8.0 years
2014-07-01,0.5932238940145786,-2.3045239699289777,0.7702102920726123,8.0 years
2014-08-01,0.39122679700723884,-1.0701496628771294,0.6254812523227525,8.0 years
2014-09-01,0.5763552259995983,-1.9738466707448064,0.7591806280455253,8.0 years
2014-10-01,0.4222711404379999,-1.120866598844001,0.6498239303365181,8.0 years
2014-11-01,0.30874184111460895,-0.5271586009041564,0.5556454275116542,8.0 years
2014-12-01,0.34144677703777443,-0.6768072968720154,0.5843344736003298,8.0 years
2015-01-01,0.21027037894390352,-0.020840227998261796,0.4585524822132179,8.0 years
2015-02-01,0.30321471692451735,-0.3487192811674431,0.5506493593245319,8.0 years
2015-03-01,0.336575579334275,-0.28064179750270823,0.5801513417499566,8.0 years
2015-04-01,0.45564758259565863,-0.5103403176666832,0.6750167276413664,8.0 years
2015-05-01,0.5825926903059596,-0.706969222023027,0.7632775971466473,8.0 years
2015-06-01,0.8928292091547557,-1.3571985655851124,0.9448964012815139,8.0 years
2015-07-01,0.7993016957110164,-0.8989824886971562,0.8940367418126709,8.0 years
2015-08-01,0.8733924175669606,-0.919772390698022,0.9345546626960676,8.0 years
2015-09-01,0.8006614941849148,-0.635636315668997,0.8947969010814213,8.0 years
2015-10-01,0.940875026866444,-0.8283851155111182,0.9699871271653269,8.0 years
2015-11-01,1.0774051937112494,-0.9975910904235419,1.037981307014365,8.0 years
2015-12-01,1.2102145564700133,-1.1573313605649247,1.100097521345273,8.0 years
2016-01-01,0.9111537627337204,-0.5776130679538731,0.9545437458460039,8.0 years
2016-02-01,0.8518500929449005,-0.4597763548008629,0.9229572541265931,8.0 years
2016-03-01,0.8674297552576824,-0.4846936891701621,0.9313590903930032,8.0 years
2016-04-01,0.908915879356205,-0.5491073707285823,0.9533707984599722,8.0 years
2016-05-01,0.9404583007468427,-0.5937281040084144,0.9697722932456065,8.0 years
2016-06-01,0.8634421053000101,-0.462995062742124,0.9292158550627567,8.0 years
2016-07-01,0.8856239014628028,-0.4872333904734356,0.9410759275758799,8.0 years
2016-08-01,0.9140814904361277,-0.51905073076542,0.9560760902962314,8.0 years
2016-09-01,0.9221859929403172,-0.5285192031745007,0.9603051561562695,8.0 years
2016-10-01,0.9960128182552934,-0.644855193476874,0.9980044179537951,8.0 years
2016-11-01,1.5460208141719394,-1.5516392694548369,1.2433908533409515,8.0 years
2016-12-01,1.6118759503196955,-1.6672833906484192,1.26959676681996,8.0 years
2017-01-01,1.63233013130423,-1.7230932210476717,1.2776267574312266,8.0 years
2017-02-01,1.5848111198801447,-1.663849486231752,1.2588928150879823,8.0 years
2017-03-01,1.5432833772076637,-1.5920989447184377,1.2422895705944181,8.0 years
2017-04-01,1.3896966596942804,-1.2722582394492514,1.1788539602912145,8.0 years
2017-05-01,1.294887169297367,-1.0673041515154198,1.1379310916296148,8.0 years
2017-06-01,1.3832720408935881,-1.1440835545915715,1.1761258609917513,8.0 years
